2/8/2012	659			
2/9/2012	658			
2/10/2012	657			
2/11/2012	655			
2/12/2012	654			
2/13/2012	653			
2/14/2012	652			
2/15/2012	650			
2/16/2012	649			
2/17/2012	648			
2/18/2012	646			
2/19/2012	645			
2/20/2012	644			
2/21/2012	642			
2/22/2012	641			
2/23/2012	639			
2/24/2012	638			
2/25/2012	636			
2/26/2012	635			
2/27/2012	633			
2/28/2012	632			
2/29/2012	630			
3/1/2012	629			
3/2/2012	627			
3/3/2012	626			
3/4/2012	624			
3/5/2012	623			
3/6/2012	621			
3/7/2012	620			
3/8/2012	618			
3/9/2012	616			
3/10/2012	615			
3/11/2012	613			
3/12/2012	611			
3/13/2012	610			
3/14/2012	608			
3/15/2012	607			
3/16/2012	605			
3/17/2012	603			
3/18/2012	602			
3/19/2012	600			
3/20/2012	558			
3/21/2012	557			
3/22/2012	555			
3/23/2012	553			
3/24/2012	552			
3/25/2012	550			
3/26/2012	548			
3/27/2012	547			
3/28/2012	545			
3/29/2012	543			
3/30/2012	542			
3/31/2012	540			
4/1/2012	539			
4/2/2012	537			
4/3/2012	535			
4/4/2012	534			
4/5/2012	532			
4/6/2012	530			
4/7/2012	529			
4/8/2012	527			
4/9/2012	526			
4/10/2012	524			
4/11/2012	522			
4/12/2012	521			
4/13/2012	519			
4/14/2012	518			
4/15/2012	516			
4/16/2012	515			
4/17/2012	513			
4/18/2012	512			
4/19/2012	510			
4/20/2012	509			
4/21/2012	507			
4/22/2012	506			
4/23/2012	504			
4/24/2012	503			
4/25/2012	502			
4/26/2012	500			
4/27/2012	459			
4/28/2012	458			
4/29/2012	456			
4/30/2012	455			
5/1/2012	454			
5/2/2012	452			
5/3/2012	451			
5/4/2012	450			
5/5/2012	449			
5/6/2012	448			
5/7/2012	447			
5/8/2012	445			
5/9/2012	444			
5/10/2012	443			
5/11/2012	442			
5/12/2012	441			
5/13/2012	440			
5/14/2012	439			
5/15/2012	438			
5/16/2012	437			
5/17/2012	436			
5/18/2012	435			
5/19/2012	435			
5/20/2012	434			
5/21/2012	433			
5/22/2012	432			
5/23/2012	432			
5/24/2012	431			
5/25/2012	430			
5/26/2012	430			
5/27/2012	429			
5/28/2012	428			
5/29/2012	428			
5/30/2012	427			
5/31/2012	427			
6/1/2012	427			
6/2/2012	426			
6/3/2012	426			
6/4/2012	425			
6/5/2012	425			
6/6/2012	425			
6/7/2012	425			
6/8/2012	424			
6/9/2012	424			
6/10/2012	424			
6/11/2012	424			
6/12/2012	424			
6/13/2012	424			
6/14/2012	424			
6/15/2012	424			
6/16/2012	424			
6/17/2012	424			
6/18/2012	424			
6/19/2012	424			
6/20/2012	425			
6/21/2012	425			
6/22/2012	425			
6/23/2012	425			
6/24/2012	426			
6/25/2012	426			
6/26/2012	426			
6/27/2012	427			
6/28/2012	427			
6/29/2012	428			
6/30/2012	428			
7/1/2012	428			
7/2/2012	429			
7/3/2012	430			
7/4/2012	430			
7/5/2012	431			
7/6/2012	431			
7/7/2012	432			
7/8/2012	433			
7/9/2012	433			
7/10/2012	434			
7/11/2012	435			
7/12/2012	435			
7/13/2012	436			
7/14/2012	437			
7/15/2012	438			
7/16/2012	439			
7/17/2012	439			
7/18/2012	440			
7/19/2012	441			
7/20/2012	442			
7/21/2012	443			
7/22/2012	444			
7/23/2012	444			
7/24/2012	445			
7/25/2012	446			
7/26/2012	447			
7/27/2012	448			
7/28/2012	449			
7/29/2012	450			
7/30/2012	451			
7/31/2012	452			
8/1/2012	453			
8/2/2012	454			
8/3/2012	455			
8/4/2012	456			
8/5/2012	457			
8/6/2012	458			
8/7/2012	459			
8/8/2012	500			
8/9/2012	501			
8/10/2012	502			
8/11/2012	502			
8/12/2012	503			
8/13/2012	504			
8/14/2012	505			
8/15/2012	506			
8/16/2012	507			
8/17/2012	508			
8/18/2012	509			
8/19/2012	510			
8/20/2012	511			
8/21/2012	512			
8/22/2012	513			
8/23/2012	514			
8/24/2012	515			
8/25/2012	516			
8/26/2012	517			
8/27/2012	518			
8/28/2012	519			
8/29/2012	520			
8/30/2012	521			
8/31/2012	522			
9/1/2012	523			
9/2/2012	524			
9/3/2012	525			
9/4/2012	526			
9/5/2012	527			
9/6/2012	528			
9/7/2012	529			
9/8/2012	530			
9/9/2012	531			
9/10/2012	532			
9/11/2012	533			
9/12/2012	534			
9/13/2012	535			
9/14/2012	536			
9/15/2012	537			
9/16/2012	538			
9/17/2012	539			
9/18/2012	540			
9/19/2012	541			
9/20/2012	542			
9/21/2012	543			
9/22/2012	544			
9/23/2012	545			
9/24/2012	546			
9/25/2012	547			
9/26/2012	548			
9/27/2012	549			
9/28/2012	550			
9/29/2012	551			
9/30/2012	552			
10/1/2012	553			
10/2/2012	554			
10/3/2012	555			
10/4/2012	556			
10/5/2012	557			
10/6/2012	558			
10/7/2012	559			
10/8/2012	600			
10/9/2012	601			
10/10/2012	602			
10/11/2012	603			
10/12/2012	604			
10/13/2012	605			
10/14/2012	606			
10/15/2012	607			
10/16/2012	608			
10/17/2012	610			
10/18/2012	611			
10/19/2012	612			
10/20/2012	613			
10/21/2012	614			
10/22/2012	615			
10/23/2012	616			
10/24/2012	617			
10/25/2012	619			
10/26/2012	620			
10/27/2012	621			
10/28/2012	622			
10/29/2012	623			
10/30/2012	624			
10/31/2012	625			
11/1/2012	627			
11/2/2012	628			
11/3/2012	629			
11/4/2012	630			
11/5/2012	631			
11/6/2012	632			
11/7/2012	634			
11/8/2012	635			
11/9/2012	636			
11/10/2012	637			
11/11/2012	638			
11/12/2012	640			
11/13/2012	641			
11/14/2012	642			
11/15/2012	643			
11/16/2012	644			
11/17/2012	645			
11/18/2012	647			
11/19/2012	648			
11/20/2012	649			
11/21/2012	650			
11/22/2012	651			
11/23/2012	652			
11/24/2012	653			
11/25/2012	655			
11/26/2012	656			
11/27/2012	657			
11/28/2012	658			
11/29/2012	659			
11/30/2012	700			
12/1/2012	701			
12/2/2012	702			
12/3/2012	703			
12/4/2012	704			
12/5/2012	705			
12/6/2012	706			
12/7/2012	707			
12/8/2012	707			
12/9/2012	708			
12/10/2012	709			
12/11/2012	710			
12/12/2012	711			
12/13/2012	711			
12/14/2012	712			
12/15/2012	713			
12/16/2012	714			
12/17/2012	714			
12/18/2012	715			
12/19/2012	715			
12/20/2012	716			
12/21/2012	716			
12/22/2012	717			
12/23/2012	717			
12/24/2012	718			
12/25/2012	718			
12/26/2012	719			
12/27/2012	719			
12/28/2012	719			
12/29/2012	719			
12/30/2012	720			
12/31/2012	720			
1/1/2013	720			
1/2/2013	720			
1/3/2013	720			
1/4/2013	720			
1/5/2013	720			
1/6/2013	720			
1/7/2013	720			
1/8/2013	720			
1/9/2013	719			
1/10/2013	719			
1/11/2013	719			
1/12/2013	719			
1/13/2013	718			
1/14/2013	718			
1/15/2013	718			
1/16/2013	717			
1/17/2013	717			
1/18/2013	716			
1/19/2013	716			
1/20/2013	715			
1/21/2013	714			
1/22/2013	714			
1/23/2013	713			
1/24/2013	712			
1/25/2013	712			
1/26/2013	711			
1/27/2013	710			
1/28/2013	709			
1/29/2013	708		-	-	
1/30/2013	707		-	-	
1/31/2013	706		-	-	
2/1/2013	705			
2/2/2013	704			
2/3/2013	703			
2/4/2013	702			
2/5/2013	701			
2/6/2013	700			
2/7/2013	659			
2/8/2013	658			
2/9/2013	657			
2/10/2013	656			
2/11/2013	654			
2/12/2013	653			
2/13/2013	652			
2/14/2013	651			
2/15/2013	649			
2/16/2013	648			
2/17/2013	647			
2/18/2013	645			
2/19/2013	644			
2/20/2013	643			
2/21/2013	641			
2/22/2013	640			
2/23/2013	638			
2/24/2013	637			
2/25/2013	635			
2/26/2013	634			
2/27/2013	632			
2/28/2013	631			
3/1/2013	629			
3/2/2013	628			
3/3/2013	626			
3/4/2013	625			
3/5/2013	623			
3/6/2013	621			
3/7/2013	620			
3/8/2013	618			
3/9/2013	617			
3/10/2013	615			
3/11/2013	613			
3/12/2013	612			
3/13/2013	610			
3/14/2013	609			
3/15/2013	607			
3/16/2013	605			
3/17/2013	604			
3/18/2013	602			
3/19/2013	600			
3/20/2013	559			
3/21/2013	557			
3/22/2013	555			
3/23/2013	554			
3/24/2013	552			
3/25/2013	550			
3/26/2013	549			
3/27/2013	547			
3/28/2013	545			
3/29/2013	544			
3/30/2013	542			
3/31/2013	541			
4/1/2013	539			
4/2/2013	537			
4/3/2013	536			
4/4/2013	534			
4/5/2013	532			
4/6/2013	531			
4/7/2013	529			
4/8/2013	528			
4/9/2013	526			
4/10/2013	524			
4/11/2013	523			
4/12/2013	521			
4/13/2013	520			
4/14/2013	518			
4/15/2013	517			
4/16/2013	515			
4/17/2013	514			
4/18/2013	512			
4/19/2013	511			
4/20/2013	509			
4/21/2013	508			
4/22/2013	506			
4/23/2013	505			
4/24/2013	503			
4/25/2013	502			
4/26/2013	501			
4/27/2013	459			
4/28/2013	458			
4/29/2013	457			
4/30/2013	455			
5/1/2013	454			
5/2/2013	453			
5/3/2013	452			
5/4/2013	450			
5/5/2013	449			
5/6/2013	448			
5/7/2013	447			
5/8/2013	446			
5/9/2013	445			
5/10/2013	443			
5/11/2013	442			
5/12/2013	441			
5/13/2013	440			
5/14/2013	439			
5/15/2013	438			
5/16/2013	437			
5/17/2013	437			
5/18/2013	436			
5/19/2013	435			
5/20/2013	434			
5/21/2013	433			
5/22/2013	432			
5/23/2013	432			
5/24/2013	431			
5/25/2013	430			
5/26/2013	430			
5/27/2013	429			
5/28/2013	429			
5/29/2013	428			
5/30/2013	428			
5/31/2013	427			
6/1/2013	427			
6/2/2013	426			
6/3/2013	426			
6/4/2013	425			
6/5/2013	425			
6/6/2013	425			
6/7/2013	425			
6/8/2013	424			
6/9/2013	424			
6/10/2013	424			
6/11/2013	424			
6/12/2013	424			
6/13/2013	424			
6/14/2013	424			
6/15/2013	424			
6/16/2013	424			
6/17/2013	424			
6/18/2013	424			
6/19/2013	424			
6/20/2013	424			
6/21/2013	425			
6/22/2013	425			
6/23/2013	425			
6/24/2013	425			
6/25/2013	426			
6/26/2013	426			
6/27/2013	427			
6/28/2013	427			
6/29/2013	427			
6/30/2013	428			
7/1/2013	428			
7/2/2013	429			
7/3/2013	429			
7/4/2013	430			
7/5/2013	431			
7/6/2013	431			
7/7/2013	432			
7/8/2013	432			
7/9/2013	433			
7/10/2013	434			
7/11/2013	435			
7/12/2013	435			
7/13/2013	436			
7/14/2013	437			
7/15/2013	438			
7/16/2013	438			
7/17/2013	439			
7/18/2013	440			
7/19/2013	441			
7/20/2013	442			
7/21/2013	442			
7/22/2013	443			
7/23/2013	444			
7/24/2013	445			
7/25/2013	446			
7/26/2013	447			
7/27/2013	448			
7/28/2013	449			
7/29/2013	450			
7/30/2013	451			
7/31/2013	452			
8/1/2013	453			
8/2/2013	454			
8/3/2013	454			
8/4/2013	455			
8/5/2013	456			
8/6/2013	457			
8/7/2013	458			
8/8/2013	459			
8/9/2013	500			
8/10/2013	501			
8/11/2013	502			
8/12/2013	503			
8/13/2013	504			
8/14/2013	505			
8/15/2013	506			
8/16/2013	507			
8/17/2013	508			
8/18/2013	509			
8/19/2013	510			
8/20/2013	511			
8/21/2013	512			
8/22/2013	513			
8/23/2013	514			
8/24/2013	515			
8/25/2013	516			
8/26/2013	517			
8/27/2013	518			
8/28/2013	519			
8/29/2013	520			
8/30/2013	521			
8/31/2013	522			
9/1/2013	523			
9/2/2013	524			
9/3/2013	525			
9/4/2013	526			
9/5/2013	527			
9/6/2013	528			
9/7/2013	529			
9/8/2013	530			
9/9/2013	531			
9/10/2013	532			
9/11/2013	533			
9/12/2013	534			
9/13/2013	535			
9/14/2013	536			
9/15/2013	537			
9/16/2013	538			
9/17/2013	539			
9/18/2013	539			
9/19/2013	540			
9/20/2013	541			
9/21/2013	542			
9/22/2013	543			
9/23/2013	544			
9/24/2013	545			
9/25/2013	546			
9/26/2013	547			
9/27/2013	548			
9/28/2013	549			
9/29/2013	550			
9/30/2013	551			
10/1/2013	552			
10/2/2013	553			
10/3/2013	554			
10/4/2013	556			
10/5/2013	557			
10/6/2013	558			
10/7/2013	559			
10/8/2013	600			
10/9/2013	601			
10/10/2013	602			
10/11/2013	603			
10/12/2013	604			
10/13/2013	605			
10/14/2013	606			
10/15/2013	607			
10/16/2013	608			
10/17/2013	609			
10/18/2013	610			
10/19/2013	611			
10/20/2013	613			
10/21/2013	614			
10/22/2013	615			
10/23/2013	616			
10/24/2013	617			
10/25/2013	618			
10/26/2013	619			
10/27/2013	621			
10/28/2013	622			
10/29/2013	623			
